LOAN_ID,MOB,InterestRate,IssuedDate,DTI,State,HomeOwnership,MonthlyIncome,EarliestCREDITLine,OpenCREDITLines,TotalCREDITLines,RevolvingCREDITBalance,RevolvingLineUtilization,Inquiries6M,AccountsDQ,DelinquentAmount,DQ2yrs,MonthsSinceDQ,PublicRec,MonthsSinceLastRec,Education,EmploymentLength,currentpolicy,term,appl_fico_band,vintage,TERM,MFMonth,target,Amount.Requested,LoanPurpose
1023228,1,9.91,12/15/2011,17.86,NY,MORTGAGE,17500,12/18/1987,7,25,130920,90.3,3,0,0,0,999,0,,,10+ years,1,36,745-749,11Q4,36,0012-01-01,0,20000,debt_consolidation
1023275,1,19.03,11/29/2011,16.94,AL,MORTGAGE,6250,4/24/1998,9,24,19986,84.7,0,0,0,0,999,0,,,2 years,1,60,705-709,11Q4,60,0011-12-01,1,35000,debt_consolidation
1023438,1,9.91,11/21/2011,23.64,LA,MORTGAGE,9166.67,8/19/1993,17,47,110856,43.4,1,0,0,0,999,0,,,7 years,1,36,750-754,11Q4,36,0011-12-01,0,30000,debt_consolidation
1023485,1,12.69,11/21/2011,10.93,CA,MORTGAGE,10000,6/15/1988,14,34,24921,37.5,0,0,0,0,38,0,,,n/a,1,36,700-704,11Q4,36,0011-12-01,0,25000,debt_consolidation
1023522,1,16.29,11/15/2011,20.4,MO,OWN,2916.67,8/12/2000,8,14,7285,74.3,0,0,0,0,71,0,,,1 year,1,36,665-669,11Q4,36,0011-12-01,0,7000,home_improvement
1023542,1,14.27,11/15/2011,15.7,IL,MORTGAGE,7518,2/26/1992,18,38,20294,92.2,0,0,0,0,999,0,,,10+ years,1,36,665-669,11Q4,36,0011-12-01,0,1200,home_improvement
1023555,1,17.27,11/28/2011,16.52,NH,MORTGAGE,8125,8/18/1999,9,28,8357,72,7,0,0,0,999,0,,,9 years,1,60,745-749,11Q4,60,0011-12-01,0,35000,house
1023566,1,14.27,12/21/2011,3.23,NC,MORTGAGE,12500,11/18/1997,8,20,15527,56.3,2,0,0,0,55,0,,,< 1 year,1,60,735-739,11Q4,60,0012-01-01,0,26400,house
1023590,1,14.27,11/17/2011,7.65,FL,MORTGAGE,6666.67,7/12/2006,9,13,721,7.7,2,0,0,1,3,0,,,2 years,1,36,670-674,11Q4,36,0011-12-01,0,4200,vacation
1023591,1,9.91,11/18/2011,8.16,OH,MORTGAGE,10833.33,12/31/1996,6,26,3557,93.6,0,0,0,0,999,0,,,1 year,1,36,745-749,11Q4,36,0011-12-01,0,30000,credit_card
1023699,1,20.3,11/23/2011,15.78,CA,RENT,6250,5/30/1997,7,12,14017,87.6,0,0,0,0,999,0,,,5 years,1,60,695-699,11Q4,60,0011-12-01,0,15000,debt_consolidation
1023701,1,15.96,11/28/2011,10.25,FL,RENT,7583.33,11/25/2003,6,12,15178,69.9,2,0,0,0,999,0,,,6 years,1,36,665-669,11Q4,36,0012-01-01,0,10000,credit_card
1023704,1,16.77,11/21/2011,13.03,CA,RENT,4166.67,9/13/1994,7,15,5412,98.4,2,0,0,0,999,1,,,6 years,1,36,690-694,11Q4,36,0011-12-01,1,5000,debt_consolidation
1023802,1,17.58,11/25/2011,13.91,NY,RENT,4250,8/1/1985,9,16,22233,78.8,3,0,0,0,999,0,,,10+ years,1,60,685-689,11Q4,60,0011-12-01,1,21000,debt_consolidation
1023842,1,19.03,11/18/2011,6.47,NY,RENT,4500,11/14/2005,9,11,9041,77.9,0,0,0,0,999,0,,,2 years,1,60,685-689,11Q4,60,0011-12-01,0,6850,debt_consolidation
1023860,1,15.27,11/25/2011,16.85,MA,RENT,6250,3/17/2000,17,29,29712,27.4,1,0,0,0,999,0,,,8 years,1,60,715-719,11Q4,60,0011-12-01,0,20000,credit_card
1023901,1,21.28,12/12/2011,16.56,IL,MORTGAGE,7083.33,5/14/2000,15,29,26325,89.8,0,0,0,0,999,0,,,4 years,1,60,685-689,11Q4,60,0012-01-01,1,35000,debt_consolidation
1023909,1,17.58,11/28/2011,9.22,CA,RENT,12500,11/5/2001,5,24,35615,94.2,1,0,0,0,999,0,,,10+ years,1,60,710-714,11Q4,60,0011-12-01,0,21000,wedding
1023918,1,11.71,11/21/2011,15.55,IL,MORTGAGE,8500,6/15/1977,21,57,62361,24.7,1,0,0,0,40,0,,,10+ years,1,36,730-734,11Q4,36,0011-12-01,0,25000,debt_consolidation
1023946,1,11.71,11/16/2011,9.36,NY,RENT,2500,10/15/2005,6,8,2816,45.8,0,0,0,0,999,0,,,< 1 year,1,36,680-684,11Q4,36,0011-12-01,0,3500,debt_consolidation
1023951,1,10.65,11/22/2011,12.87,CA,RENT,3000,2/26/1992,2,10,0,0,1,0,0,0,999,0,,,2 years,1,36,750-754,11Q4,36,0011-12-01,0,5500,debt_consolidation
1023972,1,14.27,11/21/2011,18.34,NV,MORTGAGE,6250,11/16/1999,13,33,19011,54.2,1,0,0,0,999,0,,,4 years,1,60,720-724,11Q4,60,0011-12-01,0,13200,credit_card
1023996,1,13.49,11/17/2011,20.95,OH,MORTGAGE,4333.33,10/7/2001,9,31,17158,70.9,0,0,0,0,999,0,,,5 years,1,36,680-684,11Q4,36,0011-12-01,0,20000,debt_consolidation
1024037,1,20.89,11/30/2011,22.99,NY,RENT,4550,1/12/1989,24,51,17997,61.2,1,0,0,0,999,0,,,5 years,1,60,680-684,11Q4,60,0012-01-01,1,24575,debt_consolidation
1024044,1,11.71,11/18/2011,10.72,WA,MORTGAGE,12750,4/24/1981,9,33,20121,38.2,0,0,0,0,25,0,,,10+ years,1,36,690-694,11Q4,36,0011-12-01,0,7500,debt_consolidation
1024086,1,20.3,11/28/2011,16.66,LA,OWN,5833,4/19/1982,17,42,13505,38.3,1,0,0,0,27,0,,,10+ years,1,60,685-689,11Q4,60,0011-12-01,0,30000,debt_consolidation
1024144,1,12.42,11/18/2011,15.04,IL,RENT,2600,9/21/2004,12,17,5890,27.1,0,0,0,0,999,0,,,9 years,1,36,670-674,11Q4,36,0011-12-01,0,3000,
1024170,1,18.64,11/22/2011,6.91,MN,MORTGAGE,5833.33,11/16/1999,8,18,10362,98.2,0,0,0,0,39,0,,,6 years,1,36,675-679,11Q4,36,0011-12-01,0,9000,debt_consolidation
1024302,1,9.91,11/16/2011,22.3,CA,RENT,3000,8/21/2004,8,11,17285,71.7,0,0,0,0,999,0,,,n/a,1,36,690-694,11Q4,36,0011-12-01,0,5000,vacation
1024323,1,18.25,11/15/2011,21.69,NJ,RENT,1300,12/9/2006,5,6,10879,99.8,0,0,0,0,999,0,,,1 year,1,36,685-689,11Q4,36,0011-12-01,0,2250,debt_consolidation
1024423,1,12.69,11/16/2011,15.78,WA,RENT,2833.33,12/9/2006,19,22,1923,54.9,1,0,0,0,999,0,,,< 1 year,1,36,685-689,11Q4,36,0011-12-01,0,3500,debt_consolidation
1024480,1,10.65,11/15/2011,14.33,NY,MORTGAGE,10500,11/30/1985,16,21,20607,50,0,0,0,1,6,1,6,,5 years,1,36,685-689,11Q4,36,0011-12-01,0,6000,home_improvement
1024482,1,14.27,11/21/2011,11.58,NC,MORTGAGE,16000,4/13/1989,13,22,17451,74.6,0,0,0,0,54,0,,,6 years,1,36,675-679,11Q4,36,0011-12-01,0,15000,small_business
1024543,1,14.27,11/16/2011,16.42,TX,OWN,2916.67,2/18/2005,6,8,1410,34,0,0,0,0,30,0,,,6 years,1,36,660-664,11Q4,36,0011-12-01,0,5000,major_purchase
1024548,1,12.42,11/18/2011,12.58,CT,MORTGAGE,4666.67,1/5/1991,6,29,18724,52.3,1,0,0,0,69,0,,,9 years,1,36,700-704,11Q4,36,0011-12-01,0,10000,debt_consolidation
1024600,1,13.49,11/28/2011,2.53,MO,MORTGAGE,3829,11/4/1990,3,9,4746,38,0,0,0,0,999,0,,,10+ years,1,60,780-784,11Q4,60,0011-12-01,1,23000,small_business
1024620,1,15.96,11/28/2011,10.22,OH,OWN,4333.33,10/7/2001,8,28,41017,86.9,2,0,0,0,999,0,,,4 years,1,60,715-719,11Q4,60,0011-12-01,0,15600,wedding
1024670,1,19.91,11/28/2011,9.65,MA,MORTGAGE,14429.67,7/11/1995,11,37,55723,56.6,1,0,0,1,5,0,,,10+ years,1,60,695-699,11Q4,60,0011-12-01,0,30000,debt_consolidation
1024678,1,20.89,11/23/2011,12.58,TX,OWN,5833.33,12/11/2000,7,15,29088,64.6,2,0,0,0,999,0,,,4 years,1,60,685-689,11Q4,60,0011-12-01,0,35000,
1024691,1,17.27,11/18/2011,9.49,FL,RENT,4583.33,4/16/1999,6,14,8860,69.2,1,0,0,0,57,0,,,10+ years,1,60,690-694,11Q4,60,0011-12-01,0,6250,debt_consolidation
1024738,1,11.71,11/16/2011,14.1,CT,RENT,3333.33,3/20/2005,7,16,2341,47.8,0,0,0,1,16,0,,,1 year,1,36,680-684,11Q4,36,0011-12-01,0,3000,debt_consolidation
1024741,1,13.49,11/16/2011,16.58,OH,RENT,4166.67,9/12/1983,11,21,4541,51.6,0,0,0,0,36,0,,,3 years,1,36,660-664,11Q4,36,0011-12-01,0,2500,debt_consolidation
1024798,1,19.42,11/29/2011,20.68,CA,RENT,4583.33,9/3/1996,13,22,27413,76.4,2,0,0,0,999,0,,,5 years,1,60,670-674,11Q4,60,0011-12-01,1,15000,debt_consolidation
1024800,1,14.27,11/16/2011,12.44,NJ,RENT,4750,12/1/2002,15,29,5443,23.7,3,0,0,0,999,0,,,4 years,1,36,680-684,11Q4,36,0011-12-01,0,7500,debt_consolidation
1024806,1,19.91,11/18/2011,18.24,OH,MORTGAGE,5833.33,10/7/1983,11,36,38928,84.6,0,0,0,1,10,0,,,6 years,1,36,660-664,11Q4,36,0011-12-01,0,22000,debt_consolidation
1024864,1,16.77,11/17/2011,8.54,CA,RENT,5000,7/18/2005,2,5,11135,77.3,0,0,0,0,999,0,,,6 years,1,60,720-724,11Q4,60,0011-12-01,0,9600,major_purchase
1024918,1,10.65,11/16/2011,11.47,CA,RENT,5029.42,9/18/1999,7,21,12585,54,0,0,0,0,999,0,,,10+ years,1,36,705-709,11Q4,36,0011-12-01,0,8500,credit_card
1024935,1,11.71,11/28/2011,4.01,TX,MORTGAGE,7083.33,3/12/2001,8,15,14992,38.5,0,0,0,0,999,0,,,6 years,1,60,735-739,11Q4,60,0011-12-01,0,20500,debt_consolidation
1024951,1,14.27,12/16/2011,5.41,WA,RENT,2700,9/29/2007,5,5,2372,65.9,0,0,0,0,999,1,,,9 years,1,36,670-674,11Q4,36,0012-01-01,0,4000,debt_consolidation
1025008,1,10.65,11/16/2011,1.74,NY,RENT,7916.67,4/9/2007,8,12,1737,12,0,0,0,1,9,0,,,< 1 year,1,36,710-714,11Q4,36,0011-12-01,0,12000,
1025055,1,11.71,11/30/2011,11.21,NJ,RENT,2800,9/16/2005,7,9,9110,45.8,0,0,0,0,999,0,,,4 years,1,60,725-729,11Q4,60,0011-12-01,0,13000,debt_consolidation
1025062,1,12.69,11/17/2011,15.06,NY,RENT,3333.33,3/15/2006,8,8,15900,82.8,0,0,0,0,999,0,,,1 year,1,36,670-674,11Q4,36,0011-12-01,0,6000,debt_consolidation
1025100,1,19.42,11/16/2011,15.47,FL,RENT,2320,11/15/2005,7,14,11463,98.3,0,0,0,0,999,0,,,< 1 year,1,36,670-674,11Q4,36,0011-12-01,1,8575,debt_consolidation
1025108,1,9.91,11/17/2011,15.82,OH,RENT,1100,5/14/2006,5,7,750,68.2,1,0,0,0,999,0,,,< 1 year,1,36,715-719,11Q4,36,0011-12-01,1,2500,
1025117,1,10.65,11/23/2011,15.82,KS,MORTGAGE,9166.67,12/31/1991,14,29,36708,40.2,0,0,0,1,5,0,,,< 1 year,1,36,685-689,11Q4,36,0012-01-01,0,6000,home_improvement
1025132,1,9.91,11/16/2011,18.43,CA,OWN,4416.67,1/12/1995,7,14,10436,33.1,2,0,0,0,999,0,,,2 years,1,36,710-714,11Q4,36,0011-12-01,0,2500,
1025155,1,21.28,12/5/2011,5.48,CA,MORTGAGE,8333.33,12/5/2007,5,7,2094,27.6,1,0,0,0,999,0,,,< 1 year,1,60,700-704,11Q4,60,0012-01-01,0,12500,home_improvement
1025160,1,18.64,11/17/2011,14.91,CA,MORTGAGE,12166.67,2/17/1971,14,49,28604,68.1,1,0,0,0,37,0,,,5 years,1,36,675-679,11Q4,36,0011-12-01,0,35000,debt_consolidation
1025163,1,11.71,11/21/2011,10.65,MD,RENT,3541.17,10/11/2006,6,9,3,0.2,0,0,0,0,999,0,,,7 years,1,36,710-714,11Q4,36,0011-12-01,0,16000,car
1025186,1,12.69,11/21/2011,13.37,NJ,OWN,4958.33,4/18/1988,11,28,18121,61.7,0,0,0,0,999,0,,,10+ years,1,60,725-729,11Q4,60,0011-12-01,0,11300,debt_consolidation
1025199,1,10.65,11/17/2011,18.28,LA,RENT,3916.67,7/14/2000,6,17,18888,49.7,1,0,0,0,61,0,,,< 1 year,1,36,700-704,11Q4,36,0011-12-01,0,6550,debt_consolidation
1025211,1,22.06,11/21/2011,22.9,NY,RENT,6250,2/4/2002,28,57,12249,52.8,0,0,0,0,65,0,,,7 years,1,60,690-694,11Q4,60,0011-12-01,0,11200,
1025239,1,19.42,11/23/2011,7.2,NY,MORTGAGE,4667,5/31/1997,8,24,4032,17.9,1,0,0,0,37,0,,,6 years,1,60,660-664,11Q4,60,0011-12-01,0,12000,home_improvement
1025258,1,13.49,11/18/2011,16.04,VA,MORTGAGE,7083.33,12/30/1991,8,23,36609,91.5,0,0,0,0,43,0,,,< 1 year,1,36,695-699,11Q4,36,0011-12-01,0,20000,debt_consolidation
1025314,1,9.91,11/16/2011,7.98,NV,RENT,4800,9/14/1994,10,17,7964,38.7,0,0,0,1,21,0,,,1 year,1,36,690-694,11Q4,36,0011-12-01,0,6000,debt_consolidation
1025371,1,13.49,11/17/2011,5.08,TX,RENT,2600,9/22/2004,5,9,1456,47,1,0,0,0,25,0,,,< 1 year,1,36,680-684,11Q4,36,0011-12-01,0,6000,debt_consolidation
1025389,1,15.96,11/22/2011,18.25,FL,RENT,2400,11/14/2006,9,37,8032,57.4,2,0,0,0,999,0,,,2 years,1,36,660-664,11Q4,36,0012-01-01,0,6000,house
1025411,1,19.03,11/21/2011,12.27,MT,RENT,3333.33,10/16/2005,11,18,0,0,2,0,0,2,6,0,,,2 years,1,60,660-664,11Q4,60,0011-12-01,0,5700,
1025415,1,16.77,11/21/2011,20.5,IL,MORTGAGE,6716.67,8/19/1999,10,34,18435,79.1,2,0,0,0,999,0,,,10+ years,1,60,685-689,11Q4,60,0011-12-01,0,12000,
1025417,1,21.28,12/5/2011,10.89,NJ,MORTGAGE,9166,11/12/1983,13,35,32913,86.2,0,0,0,0,25,0,,,10+ years,1,60,665-669,11Q4,60,0012-01-01,0,21000,
1025461,1,12.42,11/18/2011,12.11,NJ,RENT,4468,11/11/2006,8,16,2782,37.6,3,0,0,1,17,0,,,6 years,1,36,685-689,11Q4,36,0011-12-01,0,1600,
1025487,1,12.69,12/6/2011,5.23,NJ,RENT,6666.67,11/17/1999,12,24,14733,42.2,0,0,0,0,37,0,,,2 years,1,60,725-729,11Q4,60,0012-01-01,0,20000,small_business
1025533,1,12.69,11/18/2011,8.92,FL,MORTGAGE,7500,7/20/1999,7,14,5720,88,2,0,0,0,999,0,,,8 years,1,36,685-689,11Q4,36,0011-12-01,0,3600,
1025554,1,21.67,11/28/2011,14.19,HI,RENT,7500,10/9/1995,3,16,13789,80.2,2,0,0,0,31,0,,,10+ years,1,60,685-689,11Q4,60,0011-12-01,1,18650,small_business
1025574,1,23.13,11/28/2011,22.57,CA,RENT,8541.67,4/12/1995,14,25,35174,97.3,0,0,0,0,999,0,,,3 years,1,60,670-674,11Q4,60,0011-12-01,1,30000,debt_consolidation
1025583,1,16.77,11/18/2011,19.81,IL,MORTGAGE,7750,10/9/1995,17,40,77839,93.8,2,0,0,0,999,0,,,10+ years,1,60,705-709,11Q4,60,0011-12-01,1,12000,debt_consolidation
1025585,1,14.27,11/16/2011,1.84,TX,MORTGAGE,6250,7/21/1993,4,17,5311,88.5,1,0,0,1,18,1,18,,5 years,1,36,685-689,11Q4,36,0011-12-01,0,4000,car
1025609,1,14.65,11/16/2011,12.63,IL,MORTGAGE,7408.33,12/22/1998,11,31,15713,68.6,1,0,0,1,6,0,,,9 years,1,36,690-694,11Q4,36,0011-12-01,0,19200,debt_consolidation
1025633,1,11.71,11/16/2011,13.24,MA,RENT,5000,8/15/1994,21,44,15930,34.5,0,0,0,0,71,0,,,10+ years,1,36,710-714,11Q4,36,0011-12-01,0,15000,credit_card
1025826,1,18.64,1/26/2012,1.48,CA,RENT,10000,7/10/1995,6,14,0,0,0,0,0,2,18,0,,,4 years,1,60,680-684,12Q1,60,0012-02-01,0,20000,small_business
1025865,1,10.65,11/17/2011,13.6,IL,OWN,1250,6/8/1984,6,11,2806,42.5,0,0,0,0,999,0,,,n/a,1,36,685-689,11Q4,36,0011-12-01,0,4475,credit_card
1025947,1,14.65,12/6/2011,18.14,FL,MORTGAGE,4166.67,9/1/1991,14,33,14779,51.9,1,0,0,0,999,0,,,10+ years,1,60,720-724,11Q4,60,0011-12-01,0,20000,small_business
1025950,1,13.49,11/25/2011,19.05,CT,MORTGAGE,7500,10/4/1996,11,31,18022,62.1,2,0,0,0,999,0,,,3 years,1,60,730-734,11Q4,60,0011-12-01,0,17600,debt_consolidation
1026174,1,11.71,11/28/2011,12.07,OH,MORTGAGE,2750,9/11/1989,11,22,2316,14.2,1,0,0,0,999,0,,,4 years,1,60,775-779,11Q4,60,0011-12-01,1,16500,small_business
1026192,1,11.71,11/21/2011,17.8,KS,RENT,4011,11/23/1998,15,25,3107,23,0,0,0,0,999,0,,,5 years,1,36,685-689,11Q4,36,0011-12-01,0,10000,debt_consolidation
1026242,1,17.27,11/28/2011,23.84,VA,MORTGAGE,8161.33,2/14/1989,18,35,32185,36.6,0,0,0,0,999,0,,,5 years,1,60,720-724,11Q4,60,0011-12-01,0,35000,debt_consolidation
1026246,1,9.91,11/21/2011,19.99,NC,MORTGAGE,5416.67,3/29/1981,7,14,21884,63.2,1,0,0,0,60,0,,,1 year,1,36,725-729,11Q4,36,0012-01-01,0,17000,debt_consolidation
1026247,1,11.71,11/21/2011,16.8,GA,RENT,3083.33,1/17/2000,4,22,413,45.9,0,0,0,0,999,0,,,2 years,1,36,695-699,11Q4,36,0011-12-01,0,3000,major_purchase
1026253,1,20.89,12/14/2011,9.31,WI,MORTGAGE,8333.33,8/5/1996,16,54,11818,40.2,2,0,0,0,66,0,,,10+ years,1,60,680-684,11Q4,60,0012-01-01,0,35000,debt_consolidation
1026301,1,19.03,11/17/2011,12.39,NJ,RENT,5183.33,6/30/2003,6,11,3385,99.6,1,0,0,0,49,0,,,3 years,1,36,670-674,11Q4,36,0011-12-01,0,12000,debt_consolidation
1026310,1,9.91,11/18/2011,10.97,AZ,MORTGAGE,4167,11/18/1999,10,30,8846,62.7,0,0,0,0,999,0,,,2 years,1,60,735-739,11Q4,60,0011-12-01,0,7800,debt_consolidation
1026311,1,12.42,11/25/2011,11.08,TX,OWN,6000,12/9/1972,5,11,9620,35.1,0,0,0,1,10,0,,,n/a,1,36,700-704,11Q4,36,0011-12-01,1,16000,debt_consolidation
1026320,1,19.03,12/1/2011,22.58,NC,MORTGAGE,5416.67,8/5/1996,12,22,13066,53.3,0,0,0,1,8,0,,,1 year,1,60,680-684,11Q4,60,0011-12-01,0,24000,debt_consolidation
1026337,1,14.27,11/29/2011,9.86,SD,OWN,7842,5/2/1986,5,57,3718,74.4,2,0,0,1,19,0,,,10+ years,1,36,690-694,11Q4,36,0012-01-01,0,14400,wedding
1026409,1,17.58,11/17/2011,21.95,MD,MORTGAGE,8000,5/27/1998,5,17,61430,99.1,1,0,0,0,999,0,,,5 years,1,36,695-699,11Q4,36,0011-12-01,0,11250,debt_consolidation
1026420,1,17.58,11/17/2011,19.05,TX,RENT,4400,12/18/1999,11,44,8926,90.2,2,0,0,0,36,0,,,3 years,1,36,660-664,11Q4,36,0011-12-01,0,7000,debt_consolidation
1026422,1,18.25,12/14/2011,6.96,CA,RENT,12500,9/4/1979,9,20,21515,67.2,2,0,0,1,7,0,,,< 1 year,1,60,695-699,11Q4,60,0012-01-01,1,24000,debt_consolidation
1026434,1,11.71,11/28/2011,16.2,OH,MORTGAGE,5000,12/9/1995,11,30,6613,35.4,2,0,0,0,999,0,,,7 years,1,60,770-774,11Q4,60,0011-12-01,0,18000,debt_consolidation
1026463,1,14.65,11/17/2011,3.66,FL,MORTGAGE,5000,2/14/2006,7,10,4824,50.2,1,0,0,0,999,0,,,6 years,1,36,675-679,11Q4,36,0011-12-01,0,6300,car
1026526,1,10.65,11/17/2011,12.27,CA,MORTGAGE,4375,8/30/1997,8,11,21317,82,0,0,0,0,999,0,,,3 years,1,36,690-694,11Q4,36,0011-12-01,0,4000,car
1026529,1,12.42,11/18/2011,9.66,AR,MORTGAGE,3333.33,3/11/2007,5,11,2241,40.4,2,0,0,0,999,0,,,1 year,1,36,715-719,11Q4,36,0011-12-01,0,7500,debt_consolidation
1026553,1,14.65,11/17/2011,11.25,MD,RENT,8272.92,10/17/2005,7,10,7984,61.4,1,0,0,0,999,0,,,1 year,1,36,675-679,11Q4,36,0011-12-01,0,10000,wedding
1026558,1,12.42,12/5/2011,12.09,CA,MORTGAGE,4550,12/13/2001,8,19,14433,19,1,0,0,0,999,0,,,4 years,1,60,765-769,11Q4,60,0012-01-01,0,25000,wedding
1026594,1,13.49,11/28/2011,7.8,VA,MORTGAGE,11250,9/27/1986,11,35,19617,45.6,1,0,0,0,999,0,,,10+ years,1,60,745-749,11Q4,60,0011-12-01,0,30000,small_business
1026599,1,17.27,11/22/2011,14.4,AR,MORTGAGE,3250,7/10/2001,10,12,16766,58.6,2,0,0,0,999,0,,,10+ years,1,60,680-684,11Q4,60,0011-12-01,0,14800,debt_consolidation
1026621,1,19.42,11/29/2011,14.11,NY,OWN,12500,2/5/1985,14,21,49132,78.5,0,0,0,0,28,0,,,< 1 year,1,60,700-704,11Q4,60,0011-12-01,0,30000,debt_consolidation
1026627,1,15.96,11/17/2011,18.86,NC,MORTGAGE,6208.33,8/30/1997,8,19,4464,69.7,2,0,0,0,999,1,,,9 years,1,36,670-674,11Q4,36,0011-12-01,0,8000,debt_consolidation
1026657,1,13.49,11/21/2011,11.56,CA,MORTGAGE,4583.33,8/5/1996,13,23,3234,48.3,1,0,0,0,63,0,,,6 years,1,36,675-679,11Q4,36,0011-12-01,0,1400,credit_card
1026727,1,16.77,11/18/2011,9.49,CA,MORTGAGE,8333.33,4/11/2001,9,17,13252,40.8,1,0,0,0,61,0,,,< 1 year,1,36,700-704,11Q4,36,0011-12-01,0,30000,home_improvement
1026729,1,13.49,11/21/2011,24.04,MI,MORTGAGE,2500,4/26/2004,4,7,909,35,3,0,0,0,58,0,,,1 year,1,36,685-689,11Q4,36,0011-12-01,0,4000,
1026743,1,12.42,12/6/2011,25.27,LA,RENT,5666.67,12/1/1992,8,34,22181,49.7,0,0,0,0,999,0,,,< 1 year,1,60,740-744,11Q4,60,0012-01-01,0,30000,debt_consolidation
1026806,1,12.69,11/21/2011,22.78,IL,MORTGAGE,6416.67,9/15/1994,10,35,32456,92.5,2,0,0,0,999,0,,,10+ years,1,36,695-699,11Q4,36,0011-12-01,0,6000,home_improvement
1026856,1,9.91,11/22/2011,6.46,CA,MORTGAGE,5000,12/12/2000,11,39,1914,6.7,0,0,0,0,68,0,,,10+ years,1,60,735-739,11Q4,60,0011-12-01,0,10000,home_improvement
1026867,1,13.49,11/25/2011,10.78,MA,RENT,20833.33,8/11/1990,10,26,41044,94.6,0,0,0,0,999,0,,,2 years,1,36,710-714,11Q4,36,0012-01-01,0,25000,credit_card
1026877,1,11.71,11/21/2011,9.02,OH,OWN,3371,9/5/2002,4,5,9379,69.5,0,0,0,0,999,0,,,4 years,1,36,685-689,11Q4,36,0012-01-01,0,4000,debt_consolidation
1026933,1,12.69,11/22/2011,17.31,TX,MORTGAGE,2860,11/29/2003,10,17,14122,74.3,0,0,0,0,999,0,,,5 years,1,36,690-694,11Q4,36,0012-01-01,0,16000,debt_consolidation
1026934,1,13.49,11/18/2011,5.65,IL,MORTGAGE,10833.33,3/3/1997,8,18,8537,94.9,1,0,0,0,999,1,,,10+ years,1,36,690-694,11Q4,36,0011-12-01,0,3000,medical
1026962,1,14.65,11/21/2011,18.36,NM,RENT,2750,2/24/1987,7,17,3017,62.9,2,0,0,1,19,1,19,,10+ years,1,36,675-679,11Q4,36,0011-12-01,0,8000,debt_consolidation
1027054,1,16.77,11/29/2011,10.46,CT,MORTGAGE,6250,8/19/2005,6,12,12828,80.7,0,0,0,0,999,0,,,7 years,1,60,700-704,11Q4,60,0011-12-01,0,21600,debt_consolidation
1027164,1,23.52,11/21/2011,5.66,WA,MORTGAGE,7916.67,12/18/1999,5,7,9699,87.4,0,0,0,0,999,0,,,7 years,1,60,660-664,11Q4,60,0011-12-01,0,5700,small_business
1027182,1,22.06,11/28/2011,16.18,SC,OWN,4165.75,5/22/1999,18,42,12340,96.4,2,0,0,0,71,0,,,2 years,1,60,660-664,11Q4,60,0011-12-01,0,18000,debt_consolidation
1027201,1,14.27,11/30/2011,14.13,VA,MORTGAGE,4500,11/27/2003,15,25,10417,48.5,2,0,0,0,42,0,,,1 year,1,36,670-674,11Q4,36,0012-01-01,0,6000,debt_consolidation
1027375,1,10.65,11/18/2011,9.44,NJ,RENT,3750,8/23/2004,8,16,14582,84.3,1,0,0,0,999,0,,,4 years,1,36,715-719,11Q4,36,0011-12-01,0,14400,credit_card
1027479,1,11.71,12/2/2011,6.87,NY,RENT,6083.33,12/18/1999,11,20,9020,74.3,0,0,0,0,58,0,,,4 years,1,36,685-689,11Q4,36,0011-12-01,0,10000,debt_consolidation
1027614,1,17.27,11/28/2011,22.86,CA,RENT,4750,1/31/2003,21,48,6396,38.8,1,0,0,0,44,0,,,2 years,1,60,695-699,11Q4,60,0011-12-01,0,20000,debt_consolidation
1027779,1,18.25,11/22/2011,14.35,SC,MORTGAGE,3750,12/29/1997,10,31,14560,56,0,0,0,0,999,0,,,7 years,1,60,680-684,11Q4,60,0011-12-01,0,15000,credit_card
1027783,1,12.42,11/30/2011,10.05,VA,MORTGAGE,5385,9/25/1998,7,18,15116,53.2,0,0,0,0,999,0,,,5 years,1,60,735-739,11Q4,60,0011-12-01,0,35000,debt_consolidation
1027807,1,14.65,11/28/2011,21.85,MI,MORTGAGE,5373.33,7/23/1993,13,38,8246,25.5,6,0,0,0,999,0,,,10+ years,1,60,745-749,11Q4,60,0011-12-01,1,24000,debt_consolidation
1027858,1,12.42,11/21/2011,7.58,OH,RENT,1833.33,10/13/2006,4,9,7493,91.4,1,0,0,0,999,0,,,4 years,1,36,715-719,11Q4,36,0011-12-01,0,5000,debt_consolidation
1027861,1,19.91,11/18/2011,24.76,NC,MORTGAGE,8084,12/22/1987,10,33,33573,99.9,1,0,0,0,999,0,,,2 years,1,60,680-684,11Q4,60,0011-12-01,0,5000,
1027926,1,19.91,12/5/2011,13.41,PA,MORTGAGE,8583.33,11/17/1994,8,33,39789,52.2,0,0,0,0,999,0,,,6 years,1,60,675-679,11Q4,60,0012-01-01,0,26400,debt_consolidation
1027930,1,20.89,11/21/2011,19.53,NY,RENT,8858.33,12/13/2000,32,37,26267,84.7,1,0,0,0,999,0,,,10+ years,1,36,660-664,11Q4,36,0012-01-01,0,5000,debt_consolidation
1027931,1,12.69,11/22/2011,22.23,OH,MORTGAGE,3266,11/8/2001,10,16,24123,56.5,1,0,0,0,999,0,,,n/a,1,36,680-684,11Q4,36,0011-12-01,0,3000,
